nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,Lear_y,class
0.46,0.31,0.48,0.39,0.45,0.39,0.44,0.46,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.54,0.45,0.57,0.44,0.72,0.45,0.83,0.49,0.59,0.49,0.72,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.5,0.31,0.49,0.39,0.45,0.39,0.44,0.48,0.48,0.52,0.52,0.39,0.52,0.48,0.5,0.52,0.46,0.57,0.45,0.7,0.45,0.83,0.51,0.57,0.5,0.72,0.0,0.0,0.49,0.31,0.0,0.0,0.48,0.31,0.0,0.0,1.0
0.49,0.31,0.49,0.39,0.45,0.39,0.44,0.48,0.46,0.52,0.52,0.39,0.52,0.48,0.5,0.52,0.46,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.49,0.31,0.5,0.31,0.48,0.31,0.5,0.31,1.0
0.46,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.42,0.54,0.51,0.39,0.51,0.5,0.51,0.57,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.59,0.49,0.72,0.0,0.0,0.0,0.0,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.44,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.49,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.52,0.51,0.39,0.51,0.48,0.5,0.54,0.46,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.49,0.31,0.0,0.0,0.46,0.31,0.0,0.0,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.44,0.48,0.45,0.52,0.51,0.39,0.51,0.48,0.49,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.59,0.5,0.74,0.0,0.0,0.46,0.31,0.48,0.31,0.0,0.0,0.5,0.31,1.0
0.5,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.5,0.54,0.46,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.49,0.31,0.0,0.0,0.46,0.31,0.0,0.0,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.44,0.46,0.0,0.0,0.51,0.39,0.52,0.48,0.51,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.44,0.5,0.51,0.39,0.51,0.48,0.51,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.46,0.31,0.48,0.39,0.45,0.39,0.44,0.46,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.59,0.5,0.74,0.0,0.0,0.46,0.28,0.48,0.28,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.46,0.44,0.48,0.5,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.48,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.44,0.48,0.51,0.39,0.51,0.48,0.51,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.48,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.44,0.48,0.51,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.48,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.5,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.46,0.31,0.48,0.39,0.44,0.39,0.44,0.48,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.44,0.5,0.5,0.39,0.51,0.48,0.0,0.0,0.45,0.57,0.45,0.72,0.44,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.44,0.48,0.51,0.39,0.51,0.48,0.51,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.48,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.46,0.52,0.51,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.76,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.33,0.48,0.39,0.44,0.39,0.43,0.48,0.46,0.52,0.5,0.39,0.51,0.48,0.5,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.49,0.33,1.0
0.46,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.44,0.48,0.51,0.39,0.51,0.48,0.5,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.59,0.49,0.72,0.0,0.0,0.46,0.28,0.48,0.28,0.46,0.31,0.49,0.31,1.0
0.5,0.31,0.49,0.39,0.46,0.39,0.44,0.46,0.48,0.52,0.52,0.39,0.52,0.48,0.5,0.52,0.46,0.57,0.45,0.72,0.45,0.83,0.51,0.57,0.5,0.72,0.0,0.0,0.49,0.31,0.5,0.31,0.48,0.31,0.51,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.45,0.52,0.51,0.39,0.52,0.48,0.49,0.52,0.45,0.57,0.45,0.72,0.44,0.85,0.5,0.57,0.5,0.74,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.44,0.5,0.51,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.48,0.28,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.45,0.52,0.51,0.39,0.51,0.48,0.49,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.74,0.0,0.0,0.46,0.28,0.48,0.28,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.48,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.46,0.44,0.48,0.5,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.46,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.44,0.48,0.51,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.49,0.72,0.0,0.0,0.46,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.48,0.44,0.5,0.51,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.48,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.33,0.48,0.39,0.44,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.76,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.49,0.33,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.43,0.57,0.51,0.39,0.52,0.48,0.51,0.57,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.49,0.72,0.0,0.0,0.46,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.46,0.33,0.46,0.39,0.44,0.39,0.43,0.48,0.44,0.52,0.5,0.39,0.5,0.48,0.48,0.52,0.45,0.57,0.45,0.7,0.45,0.83,0.49,0.57,0.49,0.7,0.0,0.0,0.46,0.31,0.48,0.31,0.45,0.31,0.49,0.33,1.0
0.46,0.31,0.48,0.39,0.45,0.39,0.44,0.46,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.54,0.45,0.57,0.44,0.72,0.45,0.83,0.49,0.59,0.49,0.72,0.0,0.0,0.46,0.28,0.48,0.28,0.46,0.31,0.49,0.31,1.0
0.49,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.5,0.54,0.46,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.49,0.31,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.44,0.48,0.45,0.52,0.51,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.48,0.28,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.45,0.52,0.51,0.39,0.51,0.48,0.49,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.59,0.5,0.74,0.0,0.0,0.46,0.28,0.48,0.31,0.48,0.31,0.5,0.31,1.0
0.49,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.5,0.54,0.46,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.49,0.31,0.5,0.31,0.46,0.31,0.0,0.0,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.74,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.33,0.48,0.39,0.44,0.39,0.43,0.48,0.46,0.52,0.5,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.76,0.0,0.0,0.48,0.31,0.49,0.31,0.46,0.31,0.49,0.33,1.0
0.48,0.31,0.48,0.39,0.45,0.39,0.44,0.48,0.45,0.54,0.51,0.39,0.51,0.48,0.49,0.54,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.76,0.0,0.0,0.46,0.31,0.48,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.46,0.44,0.48,0.5,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.46,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.49,0.31,0.48,0.39,0.45,0.39,0.43,0.48,0.46,0.54,0.51,0.39,0.51,0.48,0.5,0.54,0.46,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.49,0.31,0.0,0.0,0.46,0.31,0.0,0.0,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.52,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.59,0.5,0.72,0.0,0.0,0.46,0.28,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.49,0.31,0.49,0.39,0.45,0.39,0.44,0.46,0.45,0.48,0.51,0.39,0.52,0.46,0.52,0.52,0.46,0.57,0.45,0.7,0.44,0.85,0.5,0.57,0.5,0.72,0.0,0.0,0.48,0.28,0.49,0.31,0.46,0.31,0.5,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.44,0.48,0.0,0.0,0.51,0.39,0.51,0.48,0.51,0.5,0.45,0.57,0.45,0.72,0.45,0.83,0.49,0.57,0.5,0.72,0.0,0.0,0.46,0.31,0.48,0.31,0.46,0.31,0.49,0.31,1.0
0.48,0.31,0.48,0.39,0.44,0.39,0.43,0.48,0.44,0.52,0.51,0.39,0.51,0.48,0.0,0.0,0.45,0.57,0.45,0.72,0.45,0.83,0.5,0.57,0.5,0.72,0.0,0.0,0.48,0.28,0.49,0.31,0.46,0.31,0.49,0.31,1.0
0.46,0.31,0.48,0.39,0.44,0.39,0.44,0.46,0.0,0.0,0.51,0.39,0.51,0.48,0.5,0.54,0.45,0.57,0.44,0.72,0.45,0.83,0.49,0.59,0.49,0.72,0.0,0.0,0.46,0.28,0.48,0.28,0.46,0.31,0.49,0.31,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.46,0.48,0.41,0.49,0.44,0.0,0.0,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.0,0.0,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.48,0.48,0.41,0.49,0.46,0.49,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.48,0.41,0.45,0.41,0.45,0.44,0.45,0.46,0.49,0.41,0.5,0.46,0.0,0.0,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.48,0.41,0.45,0.41,0.45,0.44,0.45,0.48,0.49,0.41,0.49,0.44,0.49,0.48,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.46,0.48,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.46,0.5,0.48,0.57,0.48,0.63,0.45,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.46,0.49,0.41,0.49,0.46,0.0,0.0,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.48,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.0,0.0,0.49,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.46,0.5,0.48,0.57,0.48,0.63,0.45,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.49,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.46,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.49,0.37,0.48,0.41,0.46,0.41,0.45,0.44,0.45,0.48,0.49,0.41,0.5,0.46,0.5,0.48,0.46,0.5,0.46,0.57,0.46,0.63,0.49,0.5,0.48,0.57,0.48,0.63,0.49,0.37,0.0,0.0,0.48,0.37,0.49,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.46,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.48,0.37,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.46,0.49,0.41,0.49,0.46,0.49,0.44,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.48,0.41,0.45,0.41,0.45,0.44,0.45,0.48,0.49,0.41,0.49,0.44,0.49,0.46,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.44,0.48,0.48,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.46,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.46,0.37,0.45,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.44,0.48,0.48,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.46,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.46,0.49,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.46,0.48,0.41,0.49,0.46,0.49,0.44,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.48,0.41,0.46,0.41,0.45,0.44,0.45,0.48,0.49,0.41,0.5,0.46,0.5,0.5,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.49,0.37,0.48,0.37,0.49,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.46,0.48,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.46,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.44,0.48,0.48,0.41,0.49,0.44,0.49,0.46,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.46,0.5,0.48,0.57,0.48,0.63,0.45,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.48,0.37,0.48,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.49,0.5,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.48,0.41,0.46,0.41,0.45,0.44,0.45,0.48,0.49,0.41,0.5,0.46,0.5,0.5,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.48,0.37,0.48,0.37,0.49,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.44,0.48,0.48,0.41,0.49,0.46,0.49,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.44,0.48,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.46,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.46,0.37,0.45,0.37,0.48,0.37,1.0
0.48,0.37,0.48,0.41,0.45,0.41,0.45,0.44,0.45,0.48,0.49,0.41,0.49,0.46,0.49,0.5,0.46,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.48,0.37,0.46,0.37,0.49,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.5,0.49,0.41,0.49,0.46,0.49,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.48,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.48,0.41,0.49,0.46,0.48,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.48,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.48,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.46,0.37,0.0,0.0,0.45,0.37,0.46,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.5,0.49,0.41,0.49,0.46,0.49,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.48,0.37,0.46,0.37,0.48,0.37,1.0
0.48,0.37,0.46,0.41,0.45,0.41,0.45,0.44,0.45,0.48,0.48,0.41,0.49,0.44,0.0,0.0,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.48,0.37,0.0,0.0,0.46,0.37,0.0,0.0,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.48,0.5,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.45,0.46,0.45,0.48,0.49,0.41,0.49,0.46,0.48,0.48,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
0.46,0.37,0.46,0.41,0.45,0.41,0.44,0.44,0.45,0.46,0.48,0.41,0.49,0.46,0.49,0.44,0.45,0.5,0.45,0.57,0.45,0.63,0.48,0.5,0.48,0.57,0.48,0.63,0.0,0.0,0.46,0.37,0.46,0.37,0.48,0.37,1.0
